YOUR_DECISION	exact_literal	review_priority	suggested_decision	adjudication_note	current_master_path	claude_b1_status	chatgpt_candidate	scanner_occurrences	scanner_model_count	representative_parent_bones	representative_hierarchies	representative_models	claude_reason	chatgpt_original_reason	YOUR_NOTES
	unused duplicate duplicate unused.001	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast left 4 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.002	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast left 5 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.003	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast left tip model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.004	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast left base model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.005	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right 1 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.006	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right 3 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.007	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right 4 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.008	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right 5 model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.009	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right tip model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused duplicate duplicate unused.011	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast right base model=nudessx.mdl hits=1/1		nudessx.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
	unused l jacketa spo	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused jacket control on aerith_cloth.mdl; clothing/Useless, not anatomy.	groupFile/Useless	INCLUDE_SEXUAL_BONES	NO	1	1	parent=lPectoral model=aerith_cloth.mdl hits=1/1		aerith_cloth.mdl	structurally confirmed member of an accepted anatomy chain (parent=lPectoral model=aerith_cloth.mdl hits=1/1)		
	unused l jacketb spo	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused jacket control on aerith_cloth.mdl; clothing/Useless, not anatomy.	groupFile/Useless	INCLUDE_SEXUAL_BONES	NO	1	1	parent=lPectoral model=aerith_cloth.mdl hits=1/1		aerith_cloth.mdl	structurally confirmed member of an accepted anatomy chain (parent=lPectoral model=aerith_cloth.mdl hits=1/1)		
	unused r jacketa spo	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused jacket control on aerith_cloth.mdl; clothing/Useless, not anatomy.	groupFile/Useless	INCLUDE_SEXUAL_BONES	NO	1	1	parent=rPectoral model=aerith_cloth.mdl hits=1/1		aerith_cloth.mdl	structurally confirmed member of an accepted anatomy chain (parent=rPectoral model=aerith_cloth.mdl hits=1/1)		
	unused r jacketb spo	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused jacket control on aerith_cloth.mdl; clothing/Useless, not anatomy.	groupFile/Useless	INCLUDE_SEXUAL_BONES	NO	1	1	parent=rPectoral model=aerith_cloth.mdl hits=1/1		aerith_cloth.mdl	structurally confirmed member of an accepted anatomy chain (parent=rPectoral model=aerith_cloth.mdl hits=1/1)		
	unused.062	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Explicit unused/duplicate control; keep out of Sexual Bones.	groupFile/Useless	HUMAN_REVIEW	NO	1	1	parent=breast_Right model=tifa.mdl hits=1/1		tifa.mdl	Direct structural child of an accepted breast/genital anatomy chain (confirmed by Parent Bone), but the control's own name is prefixed/labeled 'unused' and it currently sits in groupFile/Useless.		
INCLUDE	ValveBiped.Bip01_Dinkie_Knot	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dinkie)		
INCLUDE	ValveBiped.Bip01_Dinkie_Slit_B	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dinkie)		
INCLUDE	ValveBiped.Bip01_Dinkie_Slit_F	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dinkie)		
INCLUDE	ValveBiped.Bip01_Dinkie_Slit_L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dinkie)		
INCLUDE	ValveBiped.Bip01_Dinkie_Slit_R	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	NO	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): dinkie)		
	ValveBiped.Bip01_NutGuard1	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude-only false-positive candidate; exclusion agrees with structural/model context.	groupFile/Clothing	EXCLUDE	NO	23	22			nsf_ghmanims.mdl; ghm2_dead_all.mdl; ghm2_dead_head.mdl	Protective armor/clothing item (a 'guard' codpiece), currently correctly filed in Clothing, not the character's own anatomy.		
	ValveBiped.Bip01_NutGuard2	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude-only false-positive candidate; exclusion agrees with structural/model context.	groupFile/Clothing	EXCLUDE	NO	23	22	parent=ValveBiped.Bip01_NutGuard1 model=nsf_ghmanims.mdl hits=23/23		nsf_ghmanims.mdl; ghm2_dead_all.mdl; ghm2_dead_head.mdl	Protective armor/clothing item (a 'guard' codpiece), currently correctly filed in Clothing, not the character's own anatomy.		
	ValveBiped.Bip01_NutGuard3	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	EXCLUDE	Claude-only false-positive candidate; exclusion agrees with structural/model context.	groupFile/Clothing	EXCLUDE	NO	23	22	parent=ValveBiped.Bip01_NutGuard2 model=nsf_ghmanims.mdl hits=23/23		nsf_ghmanims.mdl; ghm2_dead_all.mdl; ghm2_dead_head.mdl	Protective armor/clothing item (a 'guard' codpiece), currently correctly filed in Clothing, not the character's own anatomy.		
INCLUDE	ス前先.L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip_Dick_2	Root > Bip_Dick_0 > Bip_Dick_1 > Bip_Dick_2 > ス前先.L	anime_pp.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	ス横先.L	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip_Balls_2_R	Root > Bip_Dick_0 > Bip_Balls_0_R > Bip_Balls_1_R > Bip_Balls_2_R > ス横先.L	anime_pp.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	ス横先.R	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.			YES	1	1	Bip_Balls_2_L	Root > Bip_Dick_0 > Bip_Balls_0_L > Bip_Balls_1_L > Bip_Balls_2_L > ス横先.R	anime_pp.mdl		direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	ass	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1			tifa_lockhart_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	ass bone_L	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			may clothes.mdl; may.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	ass bone_R	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			may clothes.mdl; may.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ass1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=Anus model=stolas2024.mdl hits=1/1		stolas2024.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass); structurally confirmed member of an accepted anatomy chain (parent=Anus model=stolas2024.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ass2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=Anus model=stolas2024.mdl hits=1/1		stolas2024.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass); structurally confirmed member of an accepted anatomy chain (parent=Anus model=stolas2024.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_3	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_4	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_5	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_6	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_7	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Asshole_8	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			goblin.mdl; pandaren.mdl	naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_STEM:asshole)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	b__CAS_L_Breast__	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ball R	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=balls base model=cattleya.mdl hits=1/1		cattleya.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ball); structurally confirmed member of an accepted anatomy chain (parent=balls base model=cattleya.mdl hits=1/1)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	ball_bn1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			nude_crash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ball)	testicle/scrotal ball bone supported by genital-chain context	
INCLUDE	ball_bn2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=ball_bn1 model=nude_crash.mdl hits=1/1		nude_crash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ball); structurally confirmed member of an accepted anatomy chain (parent=ball_bn1 model=nude_crash.mdl hits=1/1)	testicle/scrotal ball bone supported by genital-chain context	
INCLUDE	balls base	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			cattleya.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): balls); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:balls)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	Balls.Root	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1			khnum_morphs.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): balls); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:balls)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	Balls_01	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3	parent=Cock_02 model=alstonenude.mdl hits=2/3		alstonenude.mdl; bobbyyalenude.mdl; mr_train.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): balls); structurally confirmed member of an accepted anatomy chain (parent=Cock_02 model=alstonenude.mdl hits=2/3)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	Balls_02	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3	parent=Balls_01 model=alstonenude.mdl hits=3/3		alstonenude.mdl; bobbyyalenude.mdl; mr_train.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): balls); structurally confirmed member of an accepted anatomy chain (parent=Balls_01 model=alstonenude.mdl hits=3/3)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	Ballsack	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	4	4	parent=Penis1 model=louis.mdl hits=1/4		louis.mdl; fox_male_penis.mdl; krystal_penis.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ballsack); structurally confirmed member of an accepted anatomy chain (parent=Penis1 model=louis.mdl hits=1/4); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:sack)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	ballsL01	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	22	22			accessories.mdl; ironside_nude.mdl; raven_futa.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): balls)	testicle/scrotal ball bone supported by naming/structural context	
