exact_literal	ascii_fold	provenance	current_master_path	final_master_path	decision_basis	human_review_status	casefold_carryalong	source_artifact
Quad_L	quad_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Quad_R	quad_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RArmTwist01	rarmtwist01	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RForearmTwist01	rforearmtwist01	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RForearmTwist02	rforearmtwist02	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RForearmTwist1	rforearmtwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RForearmTwist2	rforearmtwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	Pass 1G-H/I human family review (fold rforearmtwist2): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist0	rshldrtwist0	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist1	rshldrtwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist2	rshldrtwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	Pass 1G-H/I human family review (fold rshldrtwist2): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist3	rshldrtwist3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist4	rshldrtwist4	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist5	rshldrtwist5	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist6	rshldrtwist6	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist7	rshldrtwist7	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist8	rshldrtwist8	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RShldrTwist9	rshldrtwist9	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RUpperarmTwist1	rupperarmtwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
RUpperarmTwist2	rupperarmtwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_CalfTwist1	r_calftwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_CalfTwist2	r_calftwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_CalfTwist3	r_calftwist3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ClavicleTwist	r_clavicletwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_Elbow	r_elbow	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmBend	r_forearmbend	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist	r_forearmtwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist01_cat	r_forearmtwist01_cat	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist02_cat	r_forearmtwist02_cat	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist1	r_forearmtwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist2	r_forearmtwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ForearmTwist3	r_forearmtwist3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_Knee	r_knee	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_Shin	r_shin	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ShldrBend	r_shldrbend	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ShldrTwist	r_shldrtwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_Shoulder Twist right	r_shoulder twist right	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ShoulderArm	r_shoulderarm	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ThighBend	r_thighbend	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ThighTwist	r_thightwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ThighTwist1	r_thightwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ThighTwist2	r_thightwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ThighTwist3	r_thightwist3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_UpperarmTwist1	r_upperarmtwist1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_UpperarmTwist2	r_upperarmtwist2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_UpperarmTwist3	r_upperarmtwist3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ankleEX_j43	r_ankleex_j43	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_ankle_helper2	r_ankle_helper2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_elbowEX_j30	r_elbowex_j30	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_finEX_j86	r_finex_j86	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_hand_twist	r_hand_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_harmEX_j26	r_harmex_j26	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_humerusEX_j37	r_humerusex_j37	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_hwristEX_j35	r_hwristex_j35	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_knee_helper	r_knee_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_muscleEX_j38	r_muscleex_j38	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_shoulder_twist	r_shoulder_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
R_thighEX_j44	r_thighex_j44	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
Radialis_L	radialis_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
