origin_population	current_master_path	exact_literal	ascii_fold_key	source_bucket	chatgpt_decision	claude_decision	joint_status	user_decision	final_decision
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Panic eyes USE SKINS	panic eyes use skins	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Peace	peace	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Expressions	Playfull	playfull	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil Fire	pupil fire	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil Heart	pupil heart	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil Side Wide Shrink	pupil side wide shrink	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil Spark	pupil spark	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil-EyeHighlightsOff.L	pupil-eyehighlightsoff.l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil-EyeHighlightsOff.R	pupil-eyehighlightsoff.r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil-HeartEyes.L	pupil-hearteyes.l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil-HeartEyes.R	pupil-hearteyes.r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil/ Small	pupil/ small	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupil/〇	pupil/〇	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils	pupils	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-HighlightHide-L	pupils-highlighthide-l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-HighlightHide-R	pupils-highlighthide-r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-HighlightSize-L	pupils-highlightsize-l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-HighlightSize-R	pupils-highlightsize-r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-MoveHighlightUp-L	pupils-movehighlightup-l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Pupils-MoveHighlightUp-R	pupils-movehighlightup-r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Question Mark	question mark	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove Eye Bubble	remove eye bubble	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove EyebagL	remove eyebagl	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove EyebagR	remove eyebagr	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove Face Blush	remove face blush	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove HL	remove hl	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove small blush	remove small blush	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Remove-Blushies	remove-blushies	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	RemoveEyeHighlight	removeeyehighlight	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	RemoveEyes	removeeyes	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	SA2Head	sa2head	groupFile > Face Controls > Full Face	BONE	UNCLEAR	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	SA2_Mouth	sa2_mouth	groupFile > Face Controls > Full Face	FLEX	UNCLEAR	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sad 1	sad 1	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sad_1	sad_1	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Satisfied	satisfied	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Scar	scar	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	ScaredClosed	scaredclosed	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Scerla fix	scerla fix	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	ScleraSwitch	scleraswitch	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Shade	shade	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Shirk eyes	shirk eyes	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Shirk eyes 2	shirk eyes 2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sickness muscus	sickness muscus	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Skeptical	skeptical	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sleepy	sleepy	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sob	sob	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	SoftAngry	softangry	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sorrow	sorrow	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Spark 2	spark 2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Spark Eyes	spark eyes	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sparkle	sparkle	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sparkle /Heart eyes (use skins)	sparkle /heart eyes (use skins)	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sparkle /Heart eyes Big	sparkle /heart eyes big	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sparkle eye	sparkle eye	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Special	special	groupFile > Face Controls > Full Face	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	SquintLeftRight	squintleftright	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Star Eye	star eye	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Star Mesh	star mesh	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Stitches	stitches	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Surprised 1	surprised 1	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	SurprisedLeftRight	surprisedleftright	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Surprised_1	surprised_1	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Swap head for angry face	swap head for angry face	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat	sweat	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat 2	sweat 2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat 3	sweat 3	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat small	sweat small	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat1	sweat1	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Sweat2	sweat2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Swirl2	swirl2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	TAKE IT EASY	take it easy	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tasty	tasty	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears 1	tears 1	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears Lower cheek 	tears lower cheek 	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears animated	tears animated	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears inner	tears inner	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears long	tears long	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears_L	tears_l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears_R	tears_r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears（長）_L	tears（長）_l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Tears（長）_R	tears（長）_r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	UnusedBone 0012	unusedbone 0012	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	What	what	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Wild	wild	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Worry	worry	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	X Eye L	x eye l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	X Eye R	x eye r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	Yoshi!	yoshi!	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	actionfire01	actionfire01	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	actionfire02	actionfire02	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	anger cheeks	anger cheeks	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	anger right eye	anger right eye	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	angry mark	angry mark	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	angry mark2	angry mark2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseBrow_0_L	bip_creasebrow_0_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseBrow_0_R	bip_creasebrow_0_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseBrow_1_L	bip_creasebrow_1_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseBrow_1_R	bip_creasebrow_1_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseEye_0_L	bip_creaseeye_0_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseEye_0_R	bip_creaseeye_0_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseEye_1_L	bip_creaseeye_1_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseEye_1_R	bip_creaseeye_1_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseMouth_0_L	bip_creasemouth_0_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseMouth_0_R	bip_creasemouth_0_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseMouth_1_L	bip_creasemouth_1_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_CreaseMouth_1_R	bip_creasemouth_1_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Decal_L	bip_decal_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Decal_R	bip_decal_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_EyeDot_L	bip_eyedot_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_EyeDot_R	bip_eyedot_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_EyeWrinkle_L	bip_eyewrinkle_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_EyeWrinkle_R	bip_eyewrinkle_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Eyeline_L	bip_eyeline_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Eyeline_R	bip_eyeline_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Face	bip_face	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_Facebuffer	bip_facebuffer	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_IrisHighLight_L	bip_irishighlight_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_IrisHighLight_R	bip_irishighlight_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_blush	bip_blush	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_blush_L	bip_blush_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_blush_R	bip_blush_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_eye_parent_Strand_L	bip_eye_parent_strand_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_eye_parent_Strand_R	bip_eye_parent_strand_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_tear_L	bip_tear_l	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	bip_tear_R	bip_tear_r	groupFile > Face Controls > Expression Parts	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	black eyes	black eyes	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blackout	blackout	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush0	blush0	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush1	blush1	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush10	blush10	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush2	blush2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush3	blush3	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush4	blush4	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush5	blush5	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush6	blush6	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush7	blush7	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush8	blush8	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	blush9	blush9	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	byeah	byeah	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	catchlight.L	catchlight.l	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	catchlight.R	catchlight.r	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cf_J_FaceBase	cf_j_facebase	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cf_J_FaceRoot	cf_j_faceroot	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cf_J_FaceUp_ty	cf_j_faceup_ty	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cf_J_N_FaceRoot	cf_j_n_faceroot	groupFile > Face Controls > Full Face	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cry	cry	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	cry2	cry2	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Expressions	dead eyes	dead eyes	groupFile > Face Controls > Expression Parts	FLEX	FLEX	CONSENSUS_FLEX		FLEX
