exact_literal	ascii_fold_key	current_master_path	human_decision	current_status	ascii_family_status	source_review_row	review_priority	suggested_decision	claude_b1_status	adjudication_note
donger06_chain	donger06_chain	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
donger07_chain	donger07_chain	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
donger08_chain	donger08_chain	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
donger_end	donger_end	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin	foreskin	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL	APPROVED_ASCII_CARRYALONG of human-approved anchor 'Foreskin'	CARRYALONG_OF:Foreskin	N/A (carry-along, not independently reviewed)	N/A	N/A	ASCII-fold sibling of human-approved anchor literal 'Foreskin'; approved by explicit human carry-along decision (Phase B2 carry-along approval).
foreskin_3	foreskin_3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin_4	foreskin_4	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin_bottom	foreskin_bottom	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin_left	foreskin_left	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin_right	foreskin_right	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
foreskin_top	foreskin_top	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital left 1	genital left 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital left 2	genital left 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital lower	genital lower	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital right 1	genital right 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital right 2	genital right 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genital upper	genital upper	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 01	genitals 01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 02	genitals 02	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 03	genitals 03	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 04	genitals 04	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 05	genitals 05	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals 06	genitals 06	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals base	genitals base	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
genitals scrotum	genitals scrotum	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
jiggle.ball_l	jiggle.ball_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
jiggle.ball_r	jiggle.ball_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
jiggleboob	jiggleboob	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
jiggleboob2	jiggleboob2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
l boob	l boob	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
l bust01 sec root	l bust01 sec root	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
l bust02 sec	l bust02 sec	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
l bust03 sec	l bust03 sec	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
l bust04 tip sec	l bust04 tip sec	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
lPectoraljiggle	lpectoraljiggle	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — UNKNOWN	HUMAN_REVIEW	INCLUDE_SEXUAL_BONES	Pectoral jiggle may function as breast physics, but literal is pectoral/chest and evidence is single-model; review.
left_butt	left_butt	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
left_u_vag_1	left_u_vag_1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
left_u_vag_2	left_u_vag_2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
left_vag_d_1	left_vag_d_1	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
left_vag_d_2	left_vag_d_2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg left butt 1	leg left butt 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg left butt 2	leg left butt 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg left buttock	leg left buttock	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg right butt 1	leg right butt 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg right butt 2	leg right butt 2	groupFile/Legs/RightLeg	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg right buttock	leg right buttock	groupFile/Legs/RightLeg	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
leg right_butt_ctr	leg right_butt_ctr	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pb_L_CMY01_Breast_01	pb_l_cmy01_breast_01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pb_R_CMY01_Breast_01	pb_r_cmy01_breast_01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pelvis_groin	pelvis_groin	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / MODEL DISAGREEMENT	INCLUDE_SEXUAL_BONES	HUMAN_REVIEW	Terminal/direct groin-crotch structural control; not the pelvis ancestor itself.
penis balls left	penis balls left	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis balls right	penis balls right	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis balls root	penis balls root	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis root	penis root	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 1	penis shaft 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 2	penis shaft 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 3	penis shaft 3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 4	penis shaft 4	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 5	penis shaft 5	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 6	penis shaft 6	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis shaft 7	penis shaft 7	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis1_1	penis1_1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis2_00002	penis2_00002	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis_f_2	penis_f_2	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penis_f_3	penis_f_3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
penus 1	penus 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
penus 2	penus 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
penus 3	penus 3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
penus 4	penus 4	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
penus 5	penus 5	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
penus base	penus base	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES		ChatGPT-only Scanner-supported retrieval missed by Claude B0/B1. Direct Scanner hierarchy/name evidence supports sexual structural anatomy.
pussy chitsu base	pussy chitsu base	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy chitsu left	pussy chitsu left	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy chitsu right	pussy chitsu right	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy clitoris	pussy clitoris	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy clitoris 1	pussy clitoris 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy clitoris 2	pussy clitoris 2	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy clitoris 3	pussy clitoris 3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy high	pussy high	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy left 1	pussy left 1	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy left 3	pussy left 3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy left in 1	pussy left in 1	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy left in 2	pussy left in 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy right 1	pussy right 1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy right 3	pussy right 3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy right in 1	pussy right in 1	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
pussy right in 2	pussy right in 2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
r boob	r boob	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
r bust01 sec root	r bust01 sec root	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
r bust02 sec	r bust02 sec	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
r bust03 sec	r bust03 sec	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
r bust04 tip sec	r bust04 tip sec	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — NONCONSENSUS / ONE-STUDY RETRIEVAL	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Structural/lexical evidence supports sexual anatomy; Claude found a candidate my first retrieval missed.
rPectoraljiggle	rpectoraljiggle	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	HUMAN REVIEW — UNKNOWN	HUMAN_REVIEW	INCLUDE_SEXUAL_BONES	Pectoral jiggle may function as breast physics, but literal is pectoral/chest and evidence is single-model; review.
