exact_literal	fold_key	family_size	scanner_occurrence_count	source_model_count	representative_source_models	scanner_lines	literal_length	contains_digits	numeric_suffix	lr_marker	separator_structure	very_short	repeated_internal_token	technical_marker_tokens	leading_token_heuristic
backhair4.001	backhair4.001	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6995	13	True	True	False	dot	False	False		backhair
backhair5.001	backhair5.001	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6996	13	True	True	False	dot	False	False		backhair
backhair5.002	backhair5.002	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6997	13	True	True	False	dot	False	False		backhair
BackLeft	backleft	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10012	8	False	False	False	none	False	False		BackLeft
BackLeftLoopClose	backleftloopclose	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10013	17	False	False	False	none	False	False		BackLeftLoopClose
BackLeftStrapIn	backleftstrapin	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2825	15	False	False	False	none	False	False		BackLeftStrapIn
BackLeftStrapOut	backleftstrapout	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2826	16	False	False	False	none	False	False		BackLeftStrapOut
backlegs	backlegs	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21020	8	False	False	False	none	False	False		backlegs
backlight_2	backlight_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21021	11	True	True	False	underscore	False	False		backlight
BackLoopPullIn	backlooppullin	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10014	14	False	False	False	none	False	False		BackLoopPullIn
BackLoopPullOut	backlooppullout	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10015	15	False	False	False	none	False	False		BackLoopPullOut
backneedle.L	backneedle.l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21022	12	False	False	True	dot	False	False		backneedle
backneedle.R	backneedle.r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21023	12	False	False	True	dot	False	False		backneedle
BackpackAttach	backpackattach	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	4239	14	False	False	False	none	False	False		BackpackAttach
BackRight	backright	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10017	9	False	False	False	none	False	False		BackRight
BackRightLoopClose	backrightloopclose	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10018	18	False	False	False	none	False	False		BackRightLoopClose
BackRightStrapIn	backrightstrapin	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2827	16	False	False	False	none	False	False		BackRightStrapIn
BackRightStrapOut	backrightstrapout	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2828	17	False	False	False	none	False	False		BackRightStrapOut
Backside	backside	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10035	8	False	False	False	none	False	False		Backside
BackThigh.L	backthigh.l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10028	11	False	False	True	dot	False	False		BackThigh
BackThigh.R	backthigh.r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10029	11	False	False	True	dot	False	False		BackThigh
BackTilt	backtilt	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10030	8	False	False	False	none	False	False		BackTilt
BackTop	backtop	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10031	7	False	False	False	none	False	False		BackTop
baffle.Back	baffle.back	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6998	11	False	False	False	dot	False	False		baffle
baffle.Front	baffle.front	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6999	12	False	False	False	dot	False	False		baffle
baffle.L	baffle.l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7000	8	False	False	True	dot	False	False		baffle
baffle.R	baffle.r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7001	8	False	False	True	dot	False	False		baffle
baffle_bottom.Back	baffle_bottom.back	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7002	18	False	False	False	underscore+dot	False	False		baffle
baffle_bottom.Front	baffle_bottom.front	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7003	19	False	False	False	underscore+dot	False	False		baffle
baffle_bottom.L	baffle_bottom.l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7004	15	False	False	True	underscore+dot	False	False		baffle
baffle_bottom.R	baffle_bottom.r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7005	15	False	False	True	underscore+dot	False	False		baffle
Bag 01	bag 01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10037	6	True	True	False	space	False	False		Bag
Bag 02	bag 02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10038	6	True	True	False	space	False	False		Bag
bag a 1	bag a 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21024	7	True	True	False	space	False	False		bag
Bag Back	bag back	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10039	8	False	False	False	space	False	False		Bag
BAG CHIPS OPENED	bag chips opened	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9727	16	False	False	False	space	False	False		BAG
bag_bone_l_01	bag_bone_l_01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7006	13	True	True	True	underscore	False	False	bone	bag
bag_bone_l_02	bag_bone_l_02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7007	13	True	True	True	underscore	False	False	bone	bag
bag_bone_s_01	bag_bone_s_01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7008	13	True	True	False	underscore	False	False	bone	bag
bag_bone_s_02	bag_bone_s_02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7009	13	True	True	False	underscore	False	False	bone	bag
bag_bone_s_03	bag_bone_s_03	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7010	13	True	True	False	underscore	False	False	bone	bag
bag_bone_sr_01	bag_bone_sr_01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7011	14	True	True	False	underscore	False	False	bone	bag
bag_bone_sr_02	bag_bone_sr_02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7012	14	True	True	False	underscore	False	False	bone	bag
Bags Belt Root	bags belt root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10040	14	False	False	False	space	False	False	root	Bags
Bags_Leg	bags_leg	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10041	8	False	False	False	underscore	False	False		Bags
Ball	ball	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10042	4	False	False	False	none	True	False		Ball
ball 1	ball 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21025	6	True	True	False	space	False	False		ball
ball 2	ball 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21026	6	True	True	False	space	False	False		ball
Ball L	ball l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10043	6	False	False	True	space	False	False		Ball
Ball R	ball r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10044	6	False	False	True	space	False	False		Ball
Ball.Left	ball.left	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10045	9	False	False	True	dot	False	False		Ball
Ball.Right	ball.right	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10046	10	False	False	True	dot	False	False		Ball
Ball1	ball1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10047	5	True	True	False	none	False	False		Ball
ball_bn1	ball_bn1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21029	8	True	True	False	underscore	False	False		ball
ball_bn2	ball_bn2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21030	8	True	True	False	underscore	False	False		ball
ball_large	ball_large	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7013	10	False	False	False	underscore	False	False		ball
ball_small	ball_small	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	7014	10	False	False	False	underscore	False	False		ball
BALLOON CUM	balloon cum	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9728	11	False	False	False	space	False	False		BALLOON
balloon-flat-back	balloon-flat-back	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21031	17	False	False	False	hyphen	False	False		balloon
balloon-flat-bottom	balloon-flat-bottom	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21032	19	False	False	False	hyphen	False	False		balloon
balloon-flat-left	balloon-flat-left	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21033	17	False	False	True	hyphen	False	False		balloon
balloon-flat-right	balloon-flat-right	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21034	18	False	False	True	hyphen	False	False		balloon
balloon-flat-top	balloon-flat-top	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21035	16	False	False	False	hyphen	False	False		balloon
BallRounded	ballrounded	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10048	11	False	False	False	none	False	False		BallRounded
balls base	balls base	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21036	10	False	False	False	space	False	False		balls
Balls Detail 1	balls detail 1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10050	14	True	True	False	space	False	False		Balls
Balls Detail 2	balls detail 2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10051	14	True	True	False	space	False	False		Balls
Balls Detail 3	balls detail 3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10052	14	True	True	False	space	False	False		Balls
Balls Detail 4	balls detail 4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10053	14	True	True	False	space	False	False		Balls
Balls Fix	balls fix	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10054	9	False	False	False	space	False	False		Balls
Balls Forward	balls forward	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10055	13	False	False	False	space	False	False		Balls
Balls Spread	balls spread	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10058	12	False	False	False	space	False	False		Balls
balls-differentiate	balls-differentiate	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1323	19	False	False	False	hyphen	False	False		balls
balls-drain	balls-drain	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1014	11	False	False	False	hyphen	False	False		balls
balls-engorge	balls-engorge	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21037	13	False	False	False	hyphen	False	False		balls
balls-heavy	balls-heavy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1324	11	False	False	False	hyphen	False	False		balls
balls-large	balls-large	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1325	11	False	False	False	hyphen	False	False		balls
balls-small	balls-small	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1326	11	False	False	False	hyphen	False	False		balls
balls-squish	balls-squish	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21038	12	False	False	False	hyphen	False	False		balls
balls-tighten	balls-tighten	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21039	13	False	False	False	hyphen	False	False		balls
Balls.Root	balls.root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10059	10	False	False	False	dot	False	False	root	Balls
Balls_01	balls_01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2829	8	True	True	False	underscore	False	False		Balls
Balls_02	balls_02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2830	8	True	True	False	underscore	False	False		Balls
balls_drain	balls_drain	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	483	11	False	False	False	underscore	False	False		balls
balls_engorge	balls_engorge	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	484	13	False	False	False	underscore	False	False		balls
balls_tighten	balls_tighten	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	485	13	False	False	False	underscore	False	False		balls
Ballsack	ballsack	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	1936	8	False	False	False	none	False	False		Ballsack
BallsDetail1	ballsdetail1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10062	12	True	True	False	none	False	False		BallsDetail
BallsDetail2	ballsdetail2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10063	12	True	True	False	none	False	False		BallsDetail
BallsDetail3	ballsdetail3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10064	12	True	True	False	none	False	False		BallsDetail
BallsDetail4	ballsdetail4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10065	12	True	True	False	none	False	False		BallsDetail
BallsFix	ballsfix	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10066	8	False	False	False	none	False	False		BallsFix
BallsForward	ballsforward	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10067	12	False	False	False	none	False	False		BallsForward
BallSize	ballsize	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	10049	8	False	False	False	none	False	False		BallSize
ballsL01	ballsl01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	233	8	True	True	False	none	False	False		ballsL
ballsLsqueshback	ballslsqueshback	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21040	16	False	False	False	none	False	False		ballsLsqueshback
ballsLsqueshbottom	ballslsqueshbottom	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21041	18	False	False	False	none	False	False		ballsLsqueshbottom
ballsLsqueshfront	ballslsqueshfront	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21042	17	False	False	False	none	False	False		ballsLsqueshfront
ballsLsqueshside	ballslsqueshside	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	21043	16	False	False	False	none	False	False		ballsLsqueshside
ballsR01	ballsr01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	217	8	True	True	False	none	False	False		ballsR
