fold_key	exact_spellings	old_path	new_path	decision	provenance	short_reason
r_shoulder_front_helper	r_shoulder_front_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
second_arms_r_wrist	Second_Arms_R_Wrist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_forearm002	Bip01_L_Forearm002	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-arm-rg	Flm-ArmB-Arm-RG	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Flm-ArmB-Arm-L/R lettered family (A-I complete on both sides)
crow_1.humerus_r	Crow_1.Humerus_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipqwn l foretwist	BipQwn L ForeTwist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_r_shoulder_twist	ValveBiped.Bip01_R_Shoulder_Twist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
shoulder right	shoulder right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right lowerarm	Right LowerArm	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_forearm009	Bip01_L_Forearm009	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_stone_l_uparmtwist	Bip_STONE_L_UpArmTwist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_tricep_helper	r_tricep_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder adj a	arm left shoulder adj a	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_hand017	Bip01_L_Hand017	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
armbase	ArmBase	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bip01_r_clavicle007	Bip01_R_Clavicle007	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01-r-upperarm001	Bip01-R-UpperArm001	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm pits	arm pits	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
valvebiped.right_hand_trigger	ValveBiped.right_hand_trigger	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_upperarm_l_roll	bip_upperArm_L_roll	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-arm-lc	Flm-ArmB-Arm-LC	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Flm-ArmB-Arm-L/R lettered family (A-I complete on both sides)
valvebiped.bip01_l_forearmtwist1	ValveBiped.Bip01_L_ForearmTwist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
org-palm.04.r	ORG-palm.04.R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left elbow ctr 2	arm left elbow ctr 2	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_lowerarm	bip_lowerArm	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
opt_as_r_elbow	OPT_AS_R_Elbow	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_elbow_outer_lower_helper	r_elbow_outer_lower_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip armpitbase r	bip armpitbase r	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right wrist_roll	arm right wrist_roll	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right elbow ctr3	arm right elbow ctr3	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
musclebispts	MuscleBispts	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
mot05_lefthand	MOT05_LeftHand	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 2 twist	arm left shoulder 2 twist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm004	Bip01_R_UpperArm004	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone-l-upperarm-twist1	Bone-L-UpperArm-Twist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_wrist_lower_helper	r_wrist_lower_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left forearm adj b	arm left forearm adj b	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right hand root	arm right hand root	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm011	Bip01_R_UpperArm011	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_shoulder_twist_b_helper	r_shoulder_twist_b_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip shoulderblade l	bip shoulderblade l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right shoulder 1 ctr3	arm right shoulder 1 ctr3	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_forearm004	Bip01_L_Forearm004	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
biceps right	Biceps Right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
larmtwist2	lArmTwist2	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 1 ctr	arm left shoulder 1 ctr	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right elbow adjuster	Arm Right Elbow Adjuster+arm right elbow adjuster	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lefthandweaponattach	LeftHandWeaponAttach	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r forearmrollb spo	R ForearmrollB Spo	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
clav_right	clav_right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone-r-forearm-twist	Bone-R-ForeArm-Twist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-arm-rb	Flm-ArmB-Arm-RB	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Flm-ArmB-Arm-L/R lettered family (A-I complete on both sides)
forearmtwist1right	ForearmTwist1Right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_stone_r_foretwist	Bip_STONE_R_ForeTwist	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
opt_as_l_wrist_a	OPT_AS_L_Wrist_A	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left shoulder 2 ctr 2	arm left shoulder 2 ctr 2	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01 clavicle.l	Bip01 Clavicle.L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_wrist_lower_helper	l_wrist_lower_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftelbow_helper	LeftElbow_helper	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001-l-forearm	Bip001-L-Forearm	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
left_shoulderc	left_shoulderC	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_upperarm010	Bip01_L_UpperArm010	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rarmtwist3	rArmTwist3	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_r_arm_02_roll	bip_r_arm_02_roll	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip upperarmtwistbottom l	bip upperarmtwistbottom l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipbrk l foretwist	BipBrk L ForeTwist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
crow_3.humerus_l	Crow_3.Humerus_L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lowerarm_twist_l_02	lowerarm_twist_l_02	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm003	Bip01_R_UpperArm003	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
relbow	RElbow+rElbow+relbow	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_bobby_r_foretwist1	Bip_BOBBY_R_ForeTwist1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rightarmroll_helper	RightArmRoll_helper	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
forearmtwist2left	ForearmTwist2Left	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_clavicle019	Bip01_L_Clavicle019	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_l_elbow_ctr	ValveBiped.Bip01_L_Elbow_CTR	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-arm-lh	Flm-ArmB-Arm-LH	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Flm-ArmB-Arm-L/R lettered family (A-I complete on both sides)
bip_bobby_l_foretwist	Bip_BOBBY_L_ForeTwist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
armsnew	ArmsNew	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
arm right shoulder adj a	arm right shoulder adj a	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bippbg l foretwist1	BipPBG L ForeTwist1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
d_forearmmucle01_l	D_ForearmMucle01_L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm left palm ctr	arm left palm ctr	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
armhandsuitraisemiddle	ArmHandSuitRaiseMiddle	groupFile/Arms	groupFile/Arms	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
arm left shoulder 1 ctr4	arm left shoulder 1 ctr4	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001 luparmtwist	Bip001 LUpArmTwist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rshoulderj	RShoulderJ	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right elbow_roll	arm right elbow_roll	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
opt_as_l_elbow	OPT_AS_L_Elbow	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
elbowleft	ElbowLeft	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip forearmtwistbottom l	bip forearmtwistbottom l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right shoulder 1 ctr5	arm right shoulder 1 ctr5	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_clavicle003	Bip01_R_Clavicle003	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
second_arms_l_1	Second_Arms_L_1	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip elbowbacktopbase l	bip elbowbacktopbase l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rarmj	RArmJ	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rightclav	RightClav	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipmar r foretwist1	BipMar R ForeTwist1	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
opt_as_l_armtwist_b	OPT_AS_L_ArmTwist_B	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
hand_right	hand_right	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_upperarm017	Bip01_R_UpperArm017	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-arm-lg	Flm-ArmB-Arm-LG	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Flm-ArmB-Arm-L/R lettered family (A-I complete on both sides)
bip01_r_forearm007	Bip01_R_Forearm007	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
kata_md_r__prot_x50__offset	kata_md_r__prot_x50__offset	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
crow_1.ulna_r	Crow_1.Ulna_R	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
left arm twist	Left arm twist	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.l_uparm	Valvebiped.L_uparm	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip upperarmbase r	bip upperarmbase r	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
crow_1.ulna_l	Crow_1.Ulna_L	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right lower 2	arm right lower 2	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
arm right shoulder 2 ctr 001	arm right shoulder 2 ctr 001	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
upperarm_twist_r_02	upperarm_twist_r_02	groupFile/Arms	groupFile/Arms/RightArm	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip elbowfront l	bip elbowfront l	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_forearm019	Bip01_L_Forearm019	groupFile/Arms	groupFile/Arms/LeftArm	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
